category,subcategory,product_brand,product_name,ratings,reviews,price,Date
Handbags,,Comfabie,Backpack for Women PU Leather Backpack Purse for Women Fashion Shoulder Bag Ladies Crossbody Handbag Backpack Anti-Theft Large Fashion Designer Travel Bag Ladies Shoulder Bags,3.4,20,899,01-10-2023
Handbags,,Craftify,Backpack Purse for Women Designer Ladies Large Travel Convertible Shoulder Bag with printed sling belt backpack for women,3.9,30,999,11-07-2023
Handbags,,Craftwood,Backpack Purse for Women Satchel Handbags Large Capacity Travel Vintage PU Leather Shoulder Bag For Office College,3.9,115,859,24-07-2023
Handbags,,Alice,backpacks for girls latest | hand bag for women latest | college bags for girls Mini Small Women Backpacks Womens Kids Girls,3.3,582,499,03-12-2023
Luggage & bags,Suitcases,Aristocrat,Baleno 79 cms Large Check-in Polyester Soft Sided 4 Wheels Trolley Bag- Blue,4.2,"6,667","3,499",21-12-2023
Jewellery,Gold coins & pendants,LORDS JEWELS,Banyan Tree BIS Hallmarked and Approved 999 Purity Silver Bar- Saving your Future,4,17,"1,925",25-07-2023
Accessories,Radio Communication Accessories,,Baofeng Charger UV-5R BF-F8HP Charger Two-Way Radio Charger 100v-240v with US Adapter + USB Charger Cable for UV-5R Series Walkie Talkie,,,"1,599",05-11-2023
Luggage & bags,Backpacks,Nivia,Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,3.9,"4,759",269,04-12-2023
Sunglasses & frames,Customers'-most loved,URBAN TRIBE,"Battle Tank 27 Liters Black/Grey Laptop Office Travel Backpack For Men And Women, Boys And Girls Anti Theft Lock Zippers",4,328,"1,699",22-09-2023
Luggage & bags,Backpacks,Nivia,Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Black),4.2,"3,079",549,07-05-2023
Beauty,Deos & Fragrances,,"Bella Vita Luxury CEO Man & White Oud Unisex Perfume Combo with Tonka, Agarwood & Orange | Woody Long Lasting EDP Fragrance Scent, Pack of 2, 20 ml Each",4,521,299,08-06-2023
Beauty,Deos & Fragrances,,"Bella Vita Luxury CEO MAN Eau De Parfum Perfume for Men with Lemon, Lavender, Tonka & Agarwood|Woody & Spicy Long Lasting EDP Fragrance Scent, 100 Ml",3.9,"6,103",499,14-04-2023
Beauty,Deos & Fragrances,,"Bella Vita Luxury Man Perfume Gift Set 4 x 20 ml for Men with KLUB, OUD, CEO, G.O.A.T Perfume | Woody, Citrusy Long Lasting EDP Fragrance Scent",4,"19,456",565,16-01-2023
Beauty,Deos & Fragrances,,"Bella Vita Luxury Trial Pack of 10 x 5ml Pocket Perfumes for Men Women Unisex Fragrance Mix of EDP, EDT & EDC Long Lasting Perfume Sweet, Floral, Woody, Musky & Spicy",4.1,"5,065",349,14-11-2023
Beauty,Deos & Fragrances,,"Bella Vita Luxury Unisex Eau De Parfum Gift Set 4 x 20ml for Men & Women with SKAI, FRESH, WHITEOUD, HONEY OUD Perfume|Long Lasting EDP Fragrance Scent",4.2,"9,810",565,12-09-2023
Beauty,Deos & Fragrances,,"Bella Vita Luxury White Oud Eau De Parfum Unisex Perfume for Men & Women with Orange, Fressia & Tobacco|Woody Long Lasting EDP Fragrance Scent, 100 Ml",3.9,"2,646",575,11-07-2023
Beauty,Deos & Fragrances,,"Bella Vita Luxury Woman Eau De Parfum Gift Set 4x20 ml for Women with Date, Senorita, Glam, Rose Perfume|Floral, Fruity Long Lasting EDP Fragrance Scent",4.3,"12,862",565,15-07-2023
Luggage & bags,Backpacks,KBBRD,Bennett™ Mystic Formal Business Briefcase Bag Crossbody Messenger College Bags For Men Women MacBook INoteBook ITablet Laptop Upto 15.6 Inch | Handbags with Shoulder Straps (Blue) 6 Months Warranty,4,"7,642",512,29-06-2023
Handbags,,Brand Conquer,Big Size Leather Clutch Crown Women Wallet | Unisex Wallet with Credit Card & Mobile Holder with Wristlet Rope (Brown),4.1,"2,740",474,02-01-2023
Luggage & bags,Backpacks,Lunar's,Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,4,"11,133",827,05-12-2023
Beauty,Professional Beauty,,Biolage Smoothproof 6-in-1 Professional Hair Serum for Frizzy Hair |Deep Smoothening With Avocado & Grape Seed Oil | Natural & Vegan (100 ml),4.3,"21,528",325,26-05-2023
Beauty,Top Rated Beauty,,Biolage Smoothproof 6-in-1 Professional Hair Serum for Frizzy Hair |Deep Smoothening With Avocado & Grape Seed Oil | Natural & Vegan (100 ml),4.3,"21,528",325,12-09-2023
Handbags,,Sanjis Enterprise,birthday gift combo Cartoon hard-shell Crossbody Hand Purse & pearl hairband for Girls Kids Handbags Shoulder Messenger Purse Sling Bag,4.2,98,521,02-12-2023
Men's clothing,,Peter England,Black Belt,3.1,13,559,06-01-2023
Luggage & bags,Monsoon,Lino Perros,Black Colored Backpack,4.4,658,859,16-07-2023
Watches,Classics,Sonata,Black Dial Analog watch For Men-NR77105SM02W,4.2,319,"1,185",27-06-2023
Men's clothing,,Satya Paul,Black Silk Printed Men Tie for Formal,4,1,"1,800",02-03-2023
Men's clothing,,Peter England,"Black Tie and Pocket Square, Free Size",,,699,04-11-2023
Men's clothing,,Satya Paul,Black White Silk Printed Neck Tie for Men,,,"1,440",26-05-2023
Men's clothing,,Peter England,Black With Brown Belt,3.6,4,759,04-05-2023
Men's clothing,,Peter England,Black With Brown Belt,5,2,729,11-08-2023
Men's clothing,,Peter England,Black With Brown Belt,3.6,5,729,04-02-2023
Sunglasses & frames,Frames,Peter Jones,Black/Transparent Square Medium Unisex Optical Frame (BW1813),3.5,69,409,26-04-2023
Winterwear,Sweatshirts & Hoodies,FUNKY MONKEY,Blackpink Crop Hoodie Lisa Jennie Jisoo Rosé K-pop Long Sleeve Printing Hooded Sweatshirt Pullover Sweater (for Summer and Winter) 11-12.,3.9,266,569,03-02-2023
Accessories,Car & Vehicle Electronics Accessories,,"Blackstar [ Original ONE Touch USE Technology Magnetic Mobile Holder for Car Dashboard (World's Strongest and Safest Magnets) - Can be Used in Car, Bike, Scooter, Desk, Office, Home",4.4,"6,513",499,10-05-2023
Men's clothing,,Satya Paul,Blue Cobalt Polyester Cravat for Men,,,"1,000",14-09-2023
Watches,Classics,Sonata,Blue Dial Analog watch For Women-NR87019SL09W,4,82,860,18-04-2023
Men's clothing,,Satya Paul,Blue Formal Silk neck Tie for Men,,,907,13-11-2023
Men's clothing,,Satya Paul,Blue Red Silk Printed Men Tie,,,"2,040",11-06-2023
Men's clothing,,Satya Paul,Blue Silk Formal Men Tie,1,1,907,21-12-2023
Men's clothing,,Satya Paul,Blue Silk Men Printed Tie,,,"2,040",02-05-2023
Men's clothing,,Satya Paul,Blue Silk Printed Men Tie Cufflink Set,,,"4,640",13-05-2023
Sunglasses & frames,Smart sunglasses,CRATIX,"Bluetooth Smart Sunglasses Wireless Earphones Attached with Polarized Lenses, Stereo Sound Feature Compatible with All Smartphones Device, in-Ear Headphones (Black)",2.9,2,619,16-04-2023
Accessories,Car & Vehicle Electronics Accessories,,boAt Dual Port Rapid 120V Car Charger (Qualcomm Certified) Smart Charging for Cellular Phones with Quick Charge 3.0 + Free Type C USB Cable Black,4.3,"13,150",549,31-10-2023
Women's clothing,Accessories,Boldfit,"Boldfit Gym Headband for Men and Women - Sports Headband for Workout & Running, Breathable, Non-Slip Sweat Head Bands for Long Hair (Grey)",4,725,150,29-01-2023
Footwear,Men's footwear,PICAASO,"Boost Sports Shoes for Men | Running, Walking, Gym Shoes | Lightweight and Comfortable | Casual Shoes for Men | Ideal for Gents & Boys",4.5,3,"1,099",18-12-2023
Footwear,Kids footwear,Liberty,Boy Skolpro-V School Shoes,4.1,293,549,12-08-2023
Footwear,Kids footwear,Liberty,Boys Bastian-2e Sneaker,4.2,629,374,01-11-2023
Footwear,Kids footwear,Liberty,Boys Gola-schvSchool Uniform Shoe,3.8,814,463,13-01-2023
Footwear,Kids footwear,Liberty,Boys Lpmxt-820Clog,4.2,368,360,12-05-2023
Footwear,Kids footwear,Liberty,Boys Skolpro-lSchool Uniform Shoe,4.1,165,701,04-06-2023
Men's clothing,,Tommy Hilfiger,"Bradford Leather Non Reversible Belt For Men - L 1M, Tan",,,"1,949",13-06-2023
Beauty,Women's Grooming Devices,,"Braun Face Mini Hair Remover FS1000, Electric Facial Hair Removal for Women, Quick, Gentle & Painless, Smooth Skin, Ideal for On-The-Go, with Smartlight",4.2,"21,716","1,499",12-01-2023
Women's clothing,Accessories,Cute critters,Bridal Wedding Lace Satin gloves (WA),4.3,244,399,21-10-2023
Luggage & bags,Monsoon,FUR JADEN,Brown Leatherette Anti Theft Casual Laptop Backpack with 15.6 Inch Laptop Pocket,4.2,"2,049","1,769",31-12-2023
Men's clothing,,Satya Paul,Brown Polyester Men Neck Tie,4,2,907,11-09-2023
Men's clothing,,Satya Paul,Brown Silk Mens tie,,,"1,437",13-08-2023
Women's clothing,Accessories,WHIPPY,"Buckle Free Comfortable Elastic Belt for Women or Men, Buckle-less No Bulge No Hassle Invisible Belts by WHIPPY",4.3,"1,069",249,08-11-2023
Women's clothing,Accessories,Sichumaria,"Buckle Free Elastic Belt for Women Jeans/Dresses, Ladies Belt for Jeans,Adjustable Belt for Women Jeans,Buckle-Free Invisible Elastic Waist Belt,No Buckle Belt for Women/Men",4,880,238,07-11-2023
Women's clothing,Accessories,Yoop,Buckle Free invisible Elastic Belt for Women/Men Black with attachement.,4.1,236,199,24-04-2023
Women's clothing,Accessories,SANSTHS,"Buckle-free Elastic Women Belt for Jeans without Buckle, SANSTHS Comfortable Invisible Belt No Bulge No Hassle",4,"2,249",219,21-11-2023
Handbags,,FunBlast,"Bunny Sling Bag with Key Ring, Comb and Mirror – silicone Mini Bag for Girls, Fancy Bag for Girls, Purse, Stylish Cross Body Bag with Adjustable Strap, Korean Bag for Girls",4.5,31,839,12-02-2023
Luggage & bags,Suitcases,Kamiliant,by American Tourister Harrier 56 Cms Small Cabin Polypropylene (PP) Hard Sided 4 Wheeler Spinner Wheels Luggage (Grey),4.1,"5,293","1,999",22-11-2023
Luggage & bags,Suitcases,Kamiliant,"by American Toursiter Kojo 69 Cms Medium Check-in Polyester Soft Sided Speedwheel 4 Wheels 360 Degree Rotation Soft Shell Luggage, Blue",4.1,"1,228","3,099",30-10-2023
Sunglasses & frames,Smart sunglasses,OKNO,By Eyewearlabs | Tropix | Polarized Sunglasses For Men And Women ,,,"1,994",28-06-2023
Sunglasses & frames,Sunglasses,OKNO,By Eyewearlabs | Tropix | Polarized Sunglasses For Men And Women ,,,"1,994",07-04-2023
Luggage & bags,Monsoon,BEAUTY GIRLS,BY HOTSHOT 1522|School Bag|Tuition Bag|College Backpack|ForGirls&Women|Waterproof Bag,4.1,"2,015",779,19-04-2023
Women's clothing,Sarees,MIMOSA,By Kupinda Art Silk Saree Kanjivaram Style Color: Blue (4050-241-SD-NVY),4,"1,357","1,499",23-09-2023
Sunglasses & frames,Frames,VINCENT CHASE EYEWEAR,By Lenskart | Bluecut & Antiglare Computer Eyeglasses | Gunmetal Full Rim Round Shape | For Men & Women | | VC E12423,4.7,6,811,26-08-2023
Sunglasses & frames,Sunglasses,VINCENT CHASE EYEWEAR,By Lenskart | Full Rim Clubmaster Branded Latest and Stylish Sunglasses | 100% UV Protected | Men & Women | Medium | VC S12911,4.2,198,749,20-03-2023
Sunglasses & frames,VTO,VINCENT CHASE EYEWEAR,By Lenskart | Full Rim Clubmaster Branded Latest and Stylish Sunglasses | 100% UV Protected | Men & Women | Medium | VC S12911,4.2,198,749,18-12-2023
Sunglasses & frames,Smart sunglasses,VINCENT CHASE EYEWEAR,By Lenskart | Full Rim Clubmaster Branded Latest and Stylish Sunglasses | 100% UV Protected | Men & Women | Medium | VC S12911,4.2,198,749,22-11-2023
Sunglasses & frames,Sunglasses,VINCENT CHASE EYEWEAR,By Lenskart | Full Rim Hexagonal Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protected | Men & Women | Medium | VC S12917-Pack of 1,4,318,751,11-01-2023
Sunglasses & frames,VTO,VINCENT CHASE EYEWEAR,By Lenskart | Full Rim Round Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protected | For Men & Women | Extra Large | VC S10681/P (Color:-Green)-Pack of 1,4.2,56,982,15-11-2023
Sunglasses & frames,Sunglasses,VINCENT CHASE EYEWEAR,By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protected | Men & Women | Large | VC 5147/P-Pack of 1,4.1,893,549,03-10-2023
Sunglasses & frames,Smart sunglasses,VINCENT CHASE EYEWEAR,By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protected | Men & Women | Large | VC 5147/P-Pack of 1,4.1,893,549,28-06-2023
Sunglasses & frames,VTO,VINCENT CHASE EYEWEAR,By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protected | Men & Women | Large | VC S14461 (Color:-Black)-Pack of 1,4.3,25,638,24-05-2023
Sunglasses & frames,Frames,VINCENT CHASE EYEWEAR,By Lenskart | Zero Power Blue Cut & Antiglare Computer Eyeglasses | Gold Hexagonal For Men & Women | Small | VC E13785,4.1,25,811,09-07-2023
Accessories,Computer Accessories,,"Callas Multipurpose Foldable Laptop Table with Cup Holder | Drawer | Mac Holder | Study Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (WA-27-Black) | Metal",3.9,"24,348",,10-08-2023
Luggage & bags,Monsoon,Genie,"Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",4.2,"3,887","1,403",06-04-2023
Luggage & bags,Monsoon,Gear,Campus8 25L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag/for Men/Women - Green Grey,4.1,"1,386",585,23-05-2023
Handbags,,Aquatan,Canvas Block and Floral printed Tote Bag for Women Spacious Work Tote,4.2,7,599,14-03-2023
Handbags,,ASTRID,Canvas Girls Backpack Medium Size,4.3,398,619,11-01-2023
Handbags,,The Purple Tree,Canvas Stylish Printed Tote Bag For Women (Pack Of 1) Tbag00270,4.2,209,349,19-08-2023
Handbags,,The Purple Tree,"Canvas Tote Bag For Women - 1 Pc , women tote bag , canvas tote bag , printed tote bag , printed canvas tote bag , stylish bags for women TBAG00422",4.2,678,345,22-02-2023
Luggage & bags,Suitcases,Skybags,Cardiff Polyester 52 Cms Wheel Travel Duffle Bag (Red),4.3,"5,663","1,749",01-01-2023
Luggage & bags,Suitcases,Skybags,Cardiff Polyester 63.5 Cms Travel Duffle Bag (Red),4.2,"5,215","1,949",12-02-2023
Luggage & bags,Monsoon,Gear,CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,3.7,"8,090",224,21-05-2023
Luggage & bags,Backpacks,Gear,CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,3.7,"8,090",224,13-08-2023
Luggage & bags,Monsoon,Gear,CarryOn 16L Foldable Water Resistant School Bag/Hiking Daypack/Backpack/College Bag for Men/Women (Black-Orange),3.8,"5,729",201,22-11-2023
Handbags,,Farraige,"Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift For Children Students Girls, Multicolor",4.6,134,649,20-05-2023
Handbags,,Farraige,"Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift For Children Students Girls, Multicolor",4.6,134,649,06-07-2023
Luggage & bags,Monsoon,FUR JADEN,Casual 10L Mini Backpack for Hiking Trekking School College for Men Women Boys Girls,3.9,"1,290",319,25-12-2023
Watches,Classics,Sonata,Casual Analog White Dial Women's Watch NM8976SM01W/NN8976SM01W,4,"3,049",699,14-06-2023
Luggage & bags,Monsoon,Gear,Casual Backpack,3.8,"2,396",398,28-06-2023
Luggage & bags,Monsoon,American Tourister,Casual Backpack,4.2,"4,344","1,449",09-09-2023
Luggage & bags,Backpacks,Skybags,"Casual Daypack 15L With Spacious Compartment, Webbing Grab Handle & Highlight Zippers| Navy Blue | Klik",3.5,52,279,22-02-2023
Handbags,,Lavie,Casual Dome sling bag for Women,4,288,799,19-03-2023
Footwear,Men's footwear,Red Tape,"Casual Lifestyle Shoes for Men | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption",4.4,88,"1,424",16-12-2023
Handbags,,Ratfire,"Casual School College Bag, Backpack & Handbag For Girls (Multi Color)",3.7,"1,042",399,01-10-2023
Handbags,,Lavie,Cetan Crossbody Horizontal U Base Sling Bag,3.9,341,"1,149",26-06-2023
Handbags,,Lavie,Cetan Crossbody Vertical Cut Sling Bag,3.9,281,897,16-08-2023
Beauty,Top Rated Beauty,,"Cetaphil Moisturizing Lotion for Normal to Combination, Sensitive Skin| 100 ml| Moisturizer with Niacinamide, Panthenol| Non-greasy, Won’t Clog Pores| Dermatologist Recommended| Paraben, Sulphate Free",4.3,"10,367",466,12-04-2023
Beauty,Bath & Shower,,"Cetaphil Moisturizing Lotion for Normal to Combination, Sensitive Skin| 100 ml| Moisturizer with Niacinamide, Panthenol| Non-greasy, Won’t Clog Pores| Dermatologist Recommended| Paraben, Sulphate Free",4.3,"10,367",466,13-12-2023
Beauty,Men's Grooming,,"Cetaphil Oily Skin Cleanser , Daily Face Wash for Oily, Acne prone Skin , Gentle Foaming, 125ml",4.3,"9,329",545,04-11-2023
Women's clothing,Kurtas & sets,rangita,Chanderi Straight Kurti for Women | Kurta for Women,4.3,31,859,23-09-2023
Handbags,,BELLISSA,Checkered Printed PU Leather Handbag & Wallet Combo For Women Shoulder Bag Adjustable & Detachable Sling Strap Ladies Wallet For Women Pack Of 2,4.1,"2,311","1,699",14-02-2023
Handbags,,BELLISSA,Checkered Printed PU Leather Handbag For Women | Ladies Shoulder Bag | Girl's Office & College Shoulder Bag | Adjustable & Detachable Sling Strap,4,231,"1,359",16-11-2023
Accessories,Radio Communication Accessories,,Choicit Asia Head Band Microphone can be Connected to The Amplifier Directly HBM-60CC,,,350,14-05-2023
Footwear,Kids footwear,CHIU,Chu-Chu Black Shoes with Double Strap for Baby Boys & Baby Girls,3.9,"7,726",329,28-12-2023
Sunglasses & frames,Frames,LENSKART AIR,"Classic (Durable, Flexible and Light-Weight) Zero Power Bluecut and Antiglare Computer Eyeglasses | Blue Transparent Rectangular Full Rim | For Men and Women | Large | LA E13643",4,9,799,28-09-2023
Sunglasses & frames,Frames,LENSKART AIR,"Classic (Durable, Flexible and Light-Weight) Zero Power Bluecut and Antiglare Computer Eyeglasses | Matte Grey Green Square Full Rim | For Men and Women | Large | LA E12489",4.1,18,799,17-12-2023
Luggage & bags,Backpacks,Gear,Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Backpack/Backpack for Men/Women (Navy-Tan),4.4,"7,295",989,10-10-2023
Sunglasses & frames,Sunglasses,ELEGANTE,"Classic HD Polarized Aviator Sunglasses for Men & Women, 100% UV Protected, Lightweight Copper Frame",3.3,574,499,31-08-2023
Sunglasses & frames,Frames,Eymen I,Classic Non Prescription Clear Lens Glasses for Women Men Square Frame Eyeglasses Multiple Shades,3.8,20,255,18-01-2023
Men's clothing,,blackberrys,Clean Front Slim FIT Check Trouser,4.8,18,"1,195",24-07-2023
Sunglasses & frames,Frames,Dervin,Clear Lens Hexagon Spectacle Frame for Men and Women (Large Size) - Pack Of 1,3.5,405,309,25-08-2023
Sunglasses & frames,VTO,Dervin,Clear Lens Hexagon Spectacle Frame for Men and Women (Large Size) - Pack Of 1,3.5,405,309,29-09-2023
